domain;address;city;country_code;country_name;name;phone;region_code;region_name;zip_code
campinglescedres.com;658 route 219 (montée paradis), j2y1c4, saint-jean-sur-richelieu, qc, canada, quebec|658 rte 219, saint-jean-sur-richelieu, quebec j2y 1c4, canada;saint-jean-sur-richelieu;ca;canada;camping les cedres;14503469276;qc;quebec;j2y 1c4
cinemacarnaval.com;240 boul. st-jean baptiste, j6k 3c1, châteauguay, qc, canada, quebec|240 boulevard saint jean baptiste, châteauguay, quebec j6k 3c1, canada;chateauguay;ca;canada;cinéma carnaval;14506912463;qc;quebec;j6k 3c1
cathedralguadalupe.org;2215 ross ave, 75201, dallas, tx, texas|2215 ross ave, dallas, tx 75201;dallas;us;united states;cathedral guadalupe;12148711362;tx;texas;75201
ashalles.com;208 wyecroft road, l6k 3s3, oakville, on, canada, ontario;oakville;ca;canada;ash alles group;16478288510;on;ontario;l6k 3s3
yildizgaz.com.tr;akçaburgaz mah. 137. sok. no:5, 34522, esenyurt, istanbul province|akçaburgaz, 137. sk. no:5, 34522 esenyurt/i̇stanbul, turkey;istanbul;tr;turkey;yıldız gaz armatürleri a.ş.;902124221190;34;istanbul;34522
unistyleshoes.ca;4043 chesswood drive, north york, m3j 2r8|4045 chesswood dr, north york, on m3j 2r8, canada;north york;ca;canada;unistyle footwear inc.;14166387000;on;ontario;m3j 2r8
newcondocentre.com;208 spring garden avenue, m2n3g8, toronto, on, canada, ontario|208 spring garden ave;toronto;ca;canada;premier matrix realty ltd., brokerage;16474007393;on;ontario;
1truestudio.com;ottawa, on, canada;ottawa;ca;canada;one true studio;16132096312;on;ontario;
rsccleaning.com;100 6th avenue, s4n 5a7, regina, sk, canada, saskatchewan|100 6th ave, regina, sk s4n 5a7, canada;regina;ca;canada;rsc cleaning inc.;13065592888;sk;saskatchewan;s4n 5a7
phancyfoodcatering.com;848 king street west, m5v 1p1;;nz;;phancy food & catering;6478301903;;;
pennaswelding.ca;1420 athabasca st e, s6h 6e1, moose jaw, sk, canada, saskatchewan|1420 athabasca st e, moose jaw, sk s6h 7p2, canada;moose jaw;ca;canada;penna's welding;13066933256;sk;saskatchewan;s6h 6e1
acousticmusicshop.com;9934-82 ave, t6e 1y9, edmonton, ab, canada, alberta|9934 82 ave nw, edmonton, ab t6e 1y9, canada;edmonton;ca;canada;acoustic music shop;17804333545;ab;alberta;t6e 1y9
instantplumbing.ca;3625 6 street northeast, t2e 2l1, calgary, ab, canada, alberta|3625 6 st ne, calgary, ab t2e 2l1, canada;calgary;ca;canada;instant plumbing & heating;14033381172;ab;alberta;t2e 2l1
9ystudio.com;233 queen street, c1a 1r4, charlottetown, pe, canada, prince edward island|233 queen st, charlottetown, pe c1a 4b9, canada;charlottetown;ca;canada;nine yards studio;19025664449;pe;prince edward island;c1a 1r4
slsi.ca;7+ years in business · stevensville, on, canada;stevensville;ca;canada;stevensville lawn service inc;19053823536;on;ontario;
allinonebeautylounge.com;2135 lakeshore blvd west, m8v 0b3, toronto, on, canada, ontario|2135 lake shore blvd w, etobicoke, on m8v 0b3, canada;toronto;ca;canada;all in one beauty lounge;14162554615;on;ontario;m8v 0b3
legacymontessoriacademy.ca;1508, 150 legacy main street, t2x2c2, southeast calgary, ab, canada, alberta|81 legacy blvd se #1528, calgary, ab t2x 2c2, canada;calgary;ca;canada;legacy montessori academy;14039034042;ab;alberta;t2x 2c2
mindsetcycling.ca;42 industrial st, unit 108, m4a 1b3, toronto, on, canada, ontario|42 industrial st unit 108, east york, on m4g 1y9, canada;east york;ca;canada;mindset cycling;16475456587;on;ontario;m4g 1y9
sublimecatncanine.ca;5825 97 street, t6e3j2, edmonton, ab, canada, alberta|5825 97 st nw, edmonton, ab t6e 3j2, canada;edmonton;ca;canada;sublime cat n' canine ltd.;17806653510;ab;alberta;t6e 3j2
brandonboardingkennel.com;113018 rd 55n, r7a 5y1, brandon, mb, canada, manitoba|site 200 box 2 rr#2, brandon, mb r7a 5y2, canada;brandon;ca;canada;brandon boarding kennel;12047283260;mb;manitoba;r7a 5y1
999jewellerydesign.com;1900 merivale rd, nepean, on k2g 4n4, canada;nepean;ca;canada;999 jewellery design;16132247565;on;ontario;k2g 4n4
thicksonmillsdental.com;670 taunton rd e, l1r 0k6, whitby, on, canada, ontario|670 taunton rd e b-5, whitby, on l1r 0k6, canada;whitby;ca;canada;thickson mills dental;19056553500;on;ontario;l1r 0k6
qualitytrailersltd.com;28 roy roche drive, r3c 2e6, winnipeg, mb, canada, manitoba|28 roy roche dr, rosser - old kildonan, mb r3c 2e6, canada;winnipeg;ca;canada;quality trailers ltd;12046325300;mb;manitoba;r3c 2e6
sba.on.ca;120 carlton street, suite 204, m5a 4k2, toronto, on, canada, ontario|120 carlton st #204, toronto, on m5a 4k2, canada;toronto;ca;canada;stevens burgess architects ltd;14169615690;on;ontario;m5a 4k2
ymcansw.org.au;20 smith street, 2150|5/20 smith st, parramatta nsw 2150, australia;parramatta;au;australia;ymca nsw;61296876233;nsw;new south wales;2150
hometransitionsandstaging.com;595 wentworth st. e., unit 61 & 62, l1h 3v8, oshawa, on, canada, ontario|suites 61&62, 595 wentworth st e, oshawa, on l1h 3v8, canada;oshawa;ca;canada;home transitions corporation;19054478827;on;ontario;l1h 3v8
saintjohnbakery.ca;533 westmorland rd,#7, e2j 2g5, saint john, nb, canada, new brunswick|533 westmorland rd #7;saint john;ca;canada;saint john bakery;15062882253;nb;new brunswick;e2j 2g5
confectionscakeco.com;140-15 perron street, t8n 1e5, saint albert, ab, canada, alberta|15 perron st #140;st. albert;ca;canada;confections cake co.;15878736502;ab;alberta;t8n 1e5
cinemasrgfm.com;755, rue hains, j2c 7y8, drummondville, qc, canada, quebec|755 hains st, drummondville, quebec j2c 7y8, canada;drummondville;ca;canada;cinéma rgfm drummondville;18194746926;qc;quebec;j2c 7y8
reidstreeworks.ca;;;ca;;reid's tree works;17058887007;;;
silverfernelectrical.ca;;;ca;;silver fern electrical ltd;15873351626;;;
refreshmassagestudioandspa.com;35 smith street west, s3n0h9, yorkton, sk, canada, saskatchewan|35 smith st w, yorkton, sk s3n 0h9, canada;yorkton;ca;canada;refresh massage studio and spa;13067831370;sk;saskatchewan;s3n0h9
southsx.com;4 seneca road, n8h5h7, leamington, on, canada, ontario|4 seneca rd, leamington, on n8h 5h7, canada;leamington;ca;canada;south essex fabricating;15193225995;on;ontario;n8h 5h7
torontoshoring.com;15541 innis lake road, l7c 3a1, caledon, on, canada, ontario|537 broadview ave #1, toronto, on m4k 2n6, canada;caledon;ca;canada;toronto shoring inc.;14168017636;on;ontario;m4k 2n6
newcastlephysiorehab.ca;300 king avenue east, l1b1j8, newcastle, on, canada, ontario|newcastle, on, canada;newcastle;ca;canada;newcastle physiotherapy and sports rehab;19059877778;on;ontario;
newhopegroup.com.au;level 16/175 eagle st, brisbane city qld 4000, australia;brisbane;au;australia;new hope group;61734180500;qld;queensland;4000
curtmorbencontracting.ca;89 mackenzie avenue south, v2g1c4, williams lake, bc, canada, british columbia|89 mackenzie ave s, williams lake, bc v2g 1c4, canada;williams lake;ca;canada;curt morben contracting;12503987534;bc;british columbia;v2g 1c4
inspectionsummum.com;1105, rang de la montagne, granby, qc, canada, quebec|3+ years in business · saint-paul-d'abbotsford, quebec, canada;granby;ca;canada;inspection summum inc.;14383930558;qc;quebec;
ricecountyhospital.com;619 s clark ave, 67554, lyons, ks, kansas|619 s clark ave, lyons, ks 67554;lyons;us;united states;rice county district hospital;16202575173;ks;kansas;67554
heartwoodptbo.com;3+ years in business · peterborough, on, canada;peterborough;ca;canada;heartwood design co.;17057601853;on;ontario;
sfcollege.edu;3000 nw 83 st, gainesville, fl 32606;gainesville;us;united states;santa fe college;13523955000;fl;florida;32606
cafechiado28.com;1404 beaubien est, h2g 1k9, montreal, qc, canada, quebec|carrefour laval, laval, quebec, canada;laval;ca;canada;café chiado28;15142742228;qc;quebec;
yongelawrencedentistry.ca;3080 yonge st., m4n 3n1, toronto, on, canada, ontario|3080 yonge st #3006, toronto, on m4n 3n1, canada;toronto;ca;canada;yonge & lawrence dentistry;14164893300;on;ontario;m4n 3n1
vickarnissan.ca;1424 regent ave w, winnipeg, mb r2c 3a8, canada;winnipeg;ca;canada;vickar nissan;12046690791;mb;manitoba;r2c 3a8
airtrackhvac.com;16 falconer dr #5, l5n 3m1, mississauga, on, canada, ontario|16 falconer dr #5, mississauga, on l5n 3m1, canada;mississauga;ca;canada;air track inc;19053304056;on;ontario;l5n 3m1
paruluniversity.ac.in;sh-158, 391760, vadodara, gujarat, india, gujarat|post limda;;;;parul university;;;;
quatre-cinq-zero.com;579-a, rue notre-dame, j6a 7l4, repentigny, qc, canada, quebec|rue notre-dame bureau 309, repentigny, quebec j6a 7l4, canada;repentigny;ca;canada;quatre cinq zero communication inc.;14509324504;qc;quebec;j6a 7l4
sllcs.org;2021 w state road 426, 32765, oviedo, fl, florida|2021 w state rd 426, oviedo, fl 32765;oviedo;us;united states;st. luke's lutheran church;14073653408;fl;florida;32765
bayviewfinancial.ca;suite 220 1120 grant avenue, r3m 2a6, winnipeg, mb, canada, manitoba|1120 grant ave, winnipeg, mb r3m 2a6, canada;winnipeg;ca;canada;bayview financial group;12045154000;mb;manitoba;r3m 2a6
cityandcountrypestcontrol.com;28 westwyn crt # 6, l6t4t5, brampton, on, canada, ontario|28 westwyn ct #6, brampton, on l6t 4t5, canada;brampton;ca;canada;city and country pest control;19054551102;on;ontario;l6t 4t5
calgarybirthessentials.com;1616 20a st nw, calgary, ab t2n 1l5, canada;calgary;ca;canada;calgary birth essentials;14038037467;ab;alberta;t2n 1l5
miinsurance.ca;205 advance blvd, brampton, on l6t 4v9, canada;brampton;ca;canada;mi insurance & financial ltd;16478533030;on;ontario;l6t 4v9
snpolytechnic.com;2160 4th line rd rr 1, n0a1m0|ohsweken, on, canada;ohsweken;ca;canada;six nations polytechnic;15194450023;on;ontario;
bandhanbank.com;bandhan bank head office bn-5, sector-v, salt lake city. kolkata, west bengal, india, 700091, kolkata, west bengal, india, west bengal|beside 38 no. national highway, 786181, margherita, assam, india;nabadiganta it;in;india;bandhan bank;;28;west bengal;700091
secretlands.ca;733792 west back line, n0c 1l0, flesherton, on, canada, ontario|proton station, on, canada;flesherton;ca;canada;secret lands farm;16478327808;on;ontario;
rowantreelandscapes.com;39 sophia st, elora, on n0b 1s0, canada;elora;ca;canada;rowantree landscapes;15194009431;on;ontario;n0b 1s0
refugeecouncil.org.uk;3 stone rd, birmingham b15 2hh, united kingdom;london;gb;united kingdom;refugee council;442073466700;eng;england;e15 1ns
gicleursalerte.com;1250 rue cascades, châteauguay, quebec j6j 4z2, canada;chateauguay;ca;canada;gicleurs alerte inc. / alert sprinklers inc.;14506929098;qc;quebec;j6j 4z2
dadesigninc.ca;1470 hurontario st, mississauga, on l5g 3h4, canada;mississauga;ca;canada;da design inc;16472420164;on;ontario;l5g 3h4
tdequinevet.com;suite 210, 132-250 shawville blvd se, t2y2z7, calgary, ab, canada, alberta|64134 198 ave w, calgary, ab t2y 2z7, canada;calgary;ca;canada;td equine veterinary group;14036919808;ab;alberta;t2y 2z7
advisible.ca;;;ca;;ad-visible inc.;14164007661;;;
sculptconditioning.com;145 iber rd, k2s 1e7, ottawa, on, canada, ontario|1408 stittsville main st, stittsville, on k2s 1a2, canada;stittsville;ca;canada;sculpt conditioning inc.;16139071515;on;ontario;k2s 1a2
raventreeservice.ca;north east, t3g1r8, calgary, ab, canada, alberta;calgary;ca;canada;raven tree service;14038363786;ab;alberta;t3g1r8
devostree.ca;1429 main st. e., l8k1c2, hamilton, on, canada, ontario|41 granton st, hamilton, on l8s 3c1, canada;hamilton;ca;canada;devos tree care;19055164407;on;ontario;l8s 3c1
secondhomepetboarding.com;2363 ridgemount rd, l0s 1s0, fort erie, on, canada, ontario|7+ years in business · stevensville, on, canada;fort erie;ca;canada;second home pet boarding;19059913647;on;ontario;1s0
all4pawsplaycare.com;2300 boardwalk ave, p3n 0a6, val caron, on, canada, ontario|mccrea heights, on, canada;;ca;;all 4 paws playcare inc.;17059233355;;;
alcoprecyclingcalgary.ca;1804 ramsay st se, ​t2g4h7, calgary, ab, canada, alberta|3+ years in business · calgary, ab, canada;calgary;ca;canada;alcop resource recycling inc;14032340821;ab;alberta;
stillcounting.ca;397 front street west, m5v3s1, toronto, on, canada, ontario|397 front st w #908, toronto, on m5v 3s1, canada;toronto;ca;canada;still counting professional corporation;16472959425;on;ontario;m5v 3s1
boulout-tech.com;3333 blvd cavendish, #335, h4b2m5, montreal, qc, canada, quebec|3+ years in business · 3333 cavendish blvd #335;montreal;ca;canada;boulout technology inc;14388731348;qc;quebec;h4b2m5
optivet.ca;145, kindersley, h3r 1r3, mont-royal, qc, canada, quebec|7+ years in business · mount royal, quebec, canada;mount royal;ca;canada;clinique vétérinaire graham;15143414444;qc;quebec;
planetfitness.com;5744 skillman st, 75206, dallas, tx, texas|205 e nifong blvd suite 100, columbia, mo 65203;dallas;us;united states;planet fitness;18882379005;tx;texas;75206
grapesandsoda.ca;1541 west 6th ave, v6j 1r1, vancouver, bc, canada, british columbia|1541 w 6th ave, vancouver, bc v6j 1r1, canada;vancouver;ca;canada;grapes & soda;16043362456;bc;british columbia;v6j 1r1
upkeepshoppe.com;358 preston st, k1s 4m7, ottawa, on, canada, ontario|358 preston st, ottawa, on k1s 4m6, canada;ottawa;ca;canada;the upkeep shoppe;16136959100;on;ontario;k1s 4m7
redline-motors.ca;145 ottawa street south, n2g3t2, kitchener, on, canada, ontario|145 ottawa st s, kitchener, on n2g 3t2, canada;kitchener;ca;canada;redline motors inc.;15199547788;on;ontario;n2g3t2
arkadiumretroarcade.com;180, 130 broadway boulevard, t8h2a3, sherwood park, ab, canada, alberta|130 broadway blvd #180, sherwood park, ab t8h 2a3, canada;sherwood park;ca;canada;arkadium retro arcade;17804001995;ab;alberta;t8h2a3
elagagemc.com;9140 lacordaire, h1r 2b3, montreal, qc, canada, quebec|9140 boulevard lacordaire, saint-leonard, quebec h1r 2b3, canada;saint-leonard;ca;canada;élagage m.c.;14388329550;qc;quebec;h1r 2b3
snowowlmontessori.ca;182 patterson road, l4n 3w4, barrie, on, canada, ontario|182 patterson rd, barrie, on l4n 3w4, canada;barrie;ca;canada;snow owl montessori academy;17052795788;on;ontario;l4n 3w4
europhysio.ca;1502 - 9 avenue south, t1j 1v8, lethbridge, ab, canada, alberta|1502 9 ave s, lethbridge, ab t1j 1v8, canada;lethbridge;ca;canada;euro physical therapy ltd.;14033283256;ab;alberta;t1j 1v8
gtamoldremoval.com;77 city centre drive #501, l5b 1m5, mississauga, on, canada, ontario|77 city centre dr #501, mississauga, on l5b 1m5, canada;mississauga;ca;canada;gta mold removal mississauga;16476328648;on;ontario;l5b 1m5
daleaspirotelectrique.com;1811 avenue garden, j7l 2e8, mascouche, qc, canada, quebec|1811 avenue garden, mascouche, qc j7l 2e8, canada;mascouche;ca;canada;dale aspirot electrique;15147543256;qc;quebec;j7l 2e8
jawadvertising.com;36 distillery lane, suite 250, m5a 3c4, toronto, on, canada, ontario|36 distillery lane suite 250, toronto, on m5a 3c4, canada;toronto;ca;canada;jaw advertising;14163606691;on;ontario;m5a 3c4
sprucevalleyboarding.com;51530 range road 265, t7y 1e9, spruce grove, ab, canada, alberta|51530 range rd 265, spruce grove, ab t7y 1e9, canada;spruce grove;ca;canada;spruce valley boarding;15878536932;ab;alberta;t7y 1e9
unitedbenefitsgroup.ca;4th floor, 909-17th avenue sw, t2t 0a4, calgary, ab, canada, alberta|909 17 ave sw 4th floor, calgary, ab t2t 0a4, canada;calgary;ca;canada;united benefits group ltd.;14032648020;ab;alberta;t2t 0a4
refreshcounselling.ca;224-4039 brentwood road nw, t2l 1l1, calgary, ab, canada, alberta|4039 brentwood rd nw #224, calgary, ab t2p 1l1, canada;calgary;ca;canada;refresh counselling;14039917335;ab;alberta;t2l 1l1
mercatofresh.com;725 grand ave w, n7l 1c5, chatham, on, canada, ontario|725 grand ave w, chatham, on n7l 1x5, canada;chatham;ca;canada;mercato fresh;12267999093;on;ontario;n7l 1c5
cbtmeetsfitness.com;238 betsy dr, oakville, on l6m 0v3, canada;oakville;ca;canada;cbt meets fitness;19053992456;on;ontario;l6m 0v3
decisionpointresearch.ca;164 eglington avenues east, m4p 1a6, toronto, on, canada, ontario|164 eglinton ave e, toronto, on m4p 1g4, canada;toronto;ca;canada;decision point research;18777231867;on;ontario;m4p 1a6
traiteurbbqchezvous.ca;505 taschereau, j5r 1v3, laprairie, qc, canada, quebec|5+ years in business · la prairie, quebec, canada;la prairie;ca;canada;bbq chez vous;15146195612;qc;quebec;j5r 1v3
heartycatering.com;1527 o'connor drive, m4b 2v7, toronto, on, canada, ontario|1527 o'connor dr, east york, on m4b 2v7, canada;east york;ca;canada;hearty catering;14164102928;on;ontario;m4b 2v7
calvarycounselling.com;;;ca;;calvary counselling;17808318184;;;
traditionaltastebakery.ca;211 guelph st unit 9, l7g5b5, georgetown, on, canada, ontario|georgetown, on, canada;georgetown;ca;canada;traditional taste bakery & cafe;19057020081;on;ontario;l7g 5b5
unimap.edu.my;universiti malaysia perlis, 02600, kampung ulu pauh, perlis, malaysia, perlis|sg. chuchuh, arau, jalan wang ulu, 01000 kangar, perlis, malaysia;kangar;my;malaysia;universiti malaysia perlis;6049798008;09;perlis;01000
thestrengthroom.com;21 camden street, unit 100, m5v 1v2, toronto, on, canada, ontario|21 camden st, toronto, on m5v 1v2, canada;toronto;ca;canada;the strength room;14163643005;on;ontario;m5v 1v2
viralrealestate.media;;;ca;;viral real estate;19052997931;;;
timberridgegolf.net;19 timber ridge drive, k0k 1h0, brighton, on, canada, ontario|brighton, on, canada;brighton;ca;canada;timber ridge golf course;16134751022;on;ontario;
savvyaccountingservices.ca;73 everwillow blvd. sw, t2y4g4, calgary, ab, canada, alberta|73 everwillow blvd sw, calgary, ab t2y 4g4, canada;calgary;ca;canada;savvy accounting & business services inc.;14036122410;ab;alberta;t2y 4g4
lifeandlegacy.ca;2-2390 bristol circle, l6h 6m5, oakville, on, canada, ontario|2390 bristol cir, oakville, on l6h 6m5, canada;oakville;ca;canada;life & legacy advisory group;19052771234;on;ontario;l6h 6m5
tgshasta.org;534 everitt memorial hwy, 96067, mount shasta, ca, california|mt shasta, ca;mount shasta;us;united states;the gathering;12533701026;ca;california;96067
